Symbol,Maturity,Current Price,Trend,Trend Score,Composite Score,Belief Quality,Quantiment (%),Sentiment,Reference Return (%),Risk,Safety,Safety Score,Healthy Score,Reference Rating,Reference State,Strategic Signal,sharpRatio,Summary,Reference Prices,Category signal,Safety Band,Health Band,Investor Type,Current Stance,Portfolio Role,Risk Label,Investor Fit Score,Interpretation
RVN/USDT,MATURE,0.01,Downward,-1,1.78,85,47.52,Neutral,-0.66,High Risk,Caution,16.6,41.7,C,Caution,Risk Mitigation,-1.364733545,"WATCHLIST: Reference return -0.7%, Safety 16.6/100, Risk: High Risk","Risk Reference Prices (Current: 0.01) | Lower Warning: 0.01, Lower Danger: 0.01, Upper Warning: 0.01, Upper Danger: 0.01",WATCHLIST,Risky,Strong,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Risky | Strong,45.27,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
BTCUP/USDT,MATURE,16.6,Upward,1,1.73,85,55.61,Neutral,1.38,Low Risk,Caution,23.7,46.4,C+,Watchlist,Double Check,2.059088593,"WATCHLIST: Reference return 1.4%, Safety 23.7/100, Risk: Low Risk","Risk Reference Prices (Current: 16.60) | Lower Warning: 15.77, Lower Danger: 14.94, Upper Warning: 17.43, Upper Danger: 18.26",WATCHLIST,Risky,Strong,Moderately Conservative,Selective Exposure,Core Allocation,Low Risk | Risky | Strong,49.85,"Suitable as a relatively stable core risk asset, but current conditions require caution. Current setup allows selective exposure under controlled sizing."
OSMO/USDT,MATURE,0.03,Downward,-1,0.32,60,41.52,Neutral,-2.37,High Risk,Caution,0,21.4,D,Underweight,Conservative Allocation,-2.674831746,"WATCHLIST: Reference return -2.4%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.03) | Lower Warning: 0.03, Lower Danger: 0.03, Upper Warning: 0.03, Upper Danger: 0.03",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,25.37,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
TROY/USDT,MATURE,0,Downward,-1,-1.64,40,34.15,Bearish,-10.07,High Risk,Caution,0,-0.4,D,Underweight,Conservative Allocation,-0.91895094,"WATCHLIST: Reference return -10.1%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,10.2,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
BAND/USDT,MATURE,0.21,Downward,-1,0.18,50,44.5,Neutral,-1.15,High Risk,Caution,3,19.1,D,Underweight,Conservative Allocation,-1.754988067,"WATCHLIST: Reference return -1.1%, Safety 3.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.21) | Lower Warning: 0.2, Lower Danger: 0.19, Upper Warning: 0.22, Upper Danger: 0.23",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,24.18,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
TRXUP/USDT,MATURE,0.04,Downward,-1,0.52,70,41.77,Neutral,1.12,High Risk,Caution,0,27.2,D,Underweight,Conservative Allocation,-0.324753384,"WATCHLIST: Reference return 1.1%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.04) | Lower Warning: 0.04, Lower Danger: 0.03, Upper Warning: 0.04, Upper Danger: 0.04",WATCHLIST,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,29.14,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
RIF/USDT,MATURE,0.03,Upward,1,-1.11,35,48.06,Neutral,-0.13,High Risk,Caution,11.4,6.4,D,Underweight,Conservative Allocation,-0.790121074,"WATCHLIST: Reference return -0.1%, Safety 11.4/100, Risk: High Risk","Risk Reference Prices (Current: 0.03) | Lower Warning: 0.03, Lower Danger: 0.03, Upper Warning: 0.04, Upper Danger: 0.04",WATCHLIST,Risky,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Risky | Fragile,18.19,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
XEC/USDT,MATURE,0,Downward,-1,0.18,50,42.81,Neutral,-2.32,High Risk,Caution,9,20,D,Underweight,Conservative Allocation,-2.019446619,"WATCHLIST: Reference return -2.3%, Safety 9.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,26.38,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
HARD/USDT,MATURE,0.01,Downward,-1,-1.73,40,52.65,Neutral,2.14,High Risk,Caution,0,5.5,D,Underweight,Conservative Allocation,-1.5102641,"WATCHLIST: Reference return 2.1%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.01) | Lower Warning: 0.01, Lower Danger: 0.01, Upper Warning: 0.01, Upper Danger: 0.01",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,13.59,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
RLC/USDT,MATURE,0.42,Downward,-1,1.09,65,45.76,Neutral,-0.71,High Risk,Caution,0,29.8,D,Underweight,Conservative Allocation,-1.653021018,"WATCHLIST: Reference return -0.7%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.42) | Lower Warning: 0.4, Lower Danger: 0.38, Upper Warning: 0.44, Upper Danger: 0.46",WATCHLIST,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,30.99,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
JOE/USDT,MATURE,0.04,Downward,-1,-1.33,35,47.8,Neutral,-0.55,High Risk,Caution,0,2.5,D,Underweight,Conservative Allocation,-2.322714203,"WATCHLIST: Reference return -0.5%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.04) | Lower Warning: 0.04, Lower Danger: 0.03, Upper Warning: 0.04, Upper Danger: 0.04",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,12.46,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
FLUX/USDT,MATURE,0.05,Downward,-1,0.92,65,38.1,Bearish,-4.06,High Risk,Caution,0,27.3,D,Underweight,Conservative Allocation,-0.639360161,"WATCHLIST: Reference return -4.1%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.05) | Lower Warning: 0.05, Lower Danger: 0.05, Upper Warning: 0.06, Upper Danger: 0.06",WATCHLIST,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,29.05,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
WAXP/USDT,MATURE,0.01,Downward,-1,-1.51,55,46.84,Neutral,0.16,High Risk,Caution,0,5.5,D,Underweight,Conservative Allocation,-1.61512515,"WATCHLIST: Reference return 0.2%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.01) | Lower Warning: 0.01, Lower Danger: 0.01, Upper Warning: 0.01, Upper Danger: 0.01",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,15.81,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
GLMR/USDT,MATURE,0.01,Downward,-1,-0.51,25,38.77,Bearish,-2.61,High Risk,Caution,0,5.8,D,Underweight,Conservative Allocation,-2.469402811,"WATCHLIST: Reference return -2.6%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.01) | Lower Warning: 0.01, Lower Danger: 0.01, Upper Warning: 0.01, Upper Danger: 0.01",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,13.09,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
TKO/USDT,MATURE,0.05,Downward,-1,0.47,70,42.22,Neutral,-2.09,High Risk,Caution,5.4,26,D,Underweight,Conservative Allocation,-2.521194161,"WATCHLIST: Reference return -2.1%, Safety 5.4/100, Risk: High Risk","Risk Reference Prices (Current: 0.05) | Lower Warning: 0.05, Lower Danger: 0.05, Upper Warning: 0.05, Upper Danger: 0.06",WATCHLIST,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,30.59,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
IQ/USDT,MATURE,0,Downward,-1,0.2,50,44,Neutral,-2.2,High Risk,Caution,2.1,19,D,Underweight,Conservative Allocation,-2.869739694,"WATCHLIST: Reference return -2.2%, Safety 2.1/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,23.84,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
KEY/USDT,MATURE,0,Downward,-1,-1.26,20,39.13,Bearish,-3.5,High Risk,Caution,0,-1.3,D,Underweight,Conservative Allocation,-1.805218396,"WATCHLIST: Reference return -3.5%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,8.37,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
BNT/USDT,MATURE,0.29,Downward,-1,0.38,60,47.53,Neutral,-0.84,High Risk,Caution,12.4,25.4,D,Underweight,Conservative Allocation,-1.843652381,"WATCHLIST: Reference return -0.8%, Safety 12.4/100, Risk: High Risk","Risk Reference Prices (Current: 0.29) | Lower Warning: 0.28, Lower Danger: 0.26, Upper Warning: 0.31, Upper Danger: 0.32",WATCHLIST,Risky,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Risky | Acceptable,31.66,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
XNO/USDT,MATURE,0.45,Downward,-1,0.62,70,41.02,Neutral,-3.03,High Risk,Caution,0,26.2,D,Underweight,Conservative Allocation,-0.413554324,"WATCHLIST: Reference return -3.0%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.45) | Lower Warning: 0.43, Lower Danger: 0.41, Upper Warning: 0.48, Upper Danger: 0.5",WATCHLIST,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,29.01,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
GTC/USDT,MATURE,0.08,Downward,-1,-3.05,30,41.28,Neutral,-3.64,High Risk,Caution,0,-6,D,Underweight,Conservative Allocation,-2.199078871,"WATCHLIST: Reference return -3.6%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.07) | Lower Warning: 0.07, Lower Danger: 0.07, Upper Warning: 0.08, Upper Danger: 0.08",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,4.2,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
HIVE/USDT,MATURE,0.06,Downward,-1,0.19,50,41.7,Neutral,-1.93,High Risk,Caution,2.5,18.7,D,Underweight,Conservative Allocation,-2.293341843,"WATCHLIST: Reference return -1.9%, Safety 2.5/100, Risk: High Risk","Risk Reference Prices (Current: 0.06) | Lower Warning: 0.06, Lower Danger: 0.05, Upper Warning: 0.06, Upper Danger: 0.06",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,23.63,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
POND/USDT,MATURE,0,Downward,-1,0.18,50,42.72,Neutral,-1.64,High Risk,Caution,4,19,D,Underweight,Conservative Allocation,-2.723913827,"WATCHLIST: Reference return -1.6%, Safety 4.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,24.32,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
PROS/USDT,MATURE,0.04,Downward,-1,-0.71,30,42.23,Neutral,-8.35,High Risk,Caution,0,5.5,D,Underweight,Conservative Allocation,-0.161369613,"WATCHLIST: Reference return -8.3%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.04) | Lower Warning: 0.04, Lower Danger: 0.03, Upper Warning: 0.04, Upper Danger: 0.04",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,13.6,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
DATA/USDT,MATURE,0,Downward,-1,-1.61,30,31.82,Bearish,-7.4,High Risk,Caution,0,-2.6,D,Underweight,Conservative Allocation,-2.851065529,"WATCHLIST: Reference return -7.4%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,7.88,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
BICO/USDT,MATURE,0.02,Downward,-1,0.36,60,43.75,Neutral,-3.26,High Risk,Caution,0,22.1,D,Underweight,Conservative Allocation,-2.176498057,"WATCHLIST: Reference return -3.3%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.02) | Lower Warning: 0.02, Lower Danger: 0.02, Upper Warning: 0.02, Upper Danger: 0.03",WATCHLIST,Speculative,Weak,Speculative,Watch / DCA Only,Tactical Satellite Position,High Risk | Speculative | Weak,25.9,Suitable only for high-risk tactical or speculative positioning. Current weakness suggests observation or gradual accumulation only.
QI/USDT,MATURE,0,Downward,-1,-0.49,45,35.66,Bearish,-4.54,High Risk,Caution,0,9.5,D,Underweight,Conservative Allocation,-2.354494291,"WATCHLIST: Reference return -4.5%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Fragile,Speculative,High Risk Tactical Only,Tactical Satellite Position,High Risk | Speculative | Fragile,16.94,"Suitable only for high-risk tactical or speculative positioning. Current profile is only suitable for tactical, high-risk participation."
LINKDOWN/USDT,MATURE,0,Downward,-1,-2.85,20,38.85,Bearish,-4.62,High Risk,Caution,0,-8,D,Underweight,Conservative Allocation,-1.205593258,"WATCHLIST: Reference return -4.6%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,2.36,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
GHST/USDT,MATURE,0.11,Downward,-1,0.53,70,43.35,Neutral,-1.37,High Risk,Caution,0,25.7,D,Underweight,Conservative Allocation,-0.638472112,"WATCHLIST: Reference return -1.4%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.11) | Lower Warning: 0.1, Lower Danger: 0.1, Upper Warning: 0.11, Upper Danger: 0.12",WATCHLIST,Speculative,Acceptable,Balanced Aggressive,Watch / DCA Only,Growth Allocation,High Risk | Speculative | Acceptable,28.87,Suitable for investors willing to accept higher volatility in exchange for stronger growth potential. Current weakness suggests observation or gradual accumulation only.
PUNDIX/USDT,MATURE,0.14,Downward,-1,0.24,50,43.54,Neutral,-1.17,High Risk,Caution,15.9,22.1,D,Underweight,Conservative Allocation,-1.363767798,"WATCHLIST: Reference return -1.2%, Safety 15.9/100, Risk: High Risk","Risk Reference Prices (Current: 0.14) | Lower Warning: 0.14, Lower Danger: 0.13, Upper Warning: 0.15, Upper Danger: 0.16",WATCHLIST,Risky,Weak,Aggressive Growth,Watch / DCA Only,High-Beta Growth Position,High Risk | Risky | Weak,29.65,Suitable for aggressive investors targeting high upside with elevated risk exposure. Current weakness suggests observation or gradual accumulation only.
UFT/USDT,MATURE,0.01,Downward,-1,-1.66,30,23.04,Bearish,-13.8,High Risk,Caution,0,-4.2,D,Underweight,Conservative Allocation,-3.100572781,"WATCHLIST: Reference return -13.8%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.01) | Lower Warning: 0.01, Lower Danger: 0.01, Upper Warning: 0.01, Upper Danger: 0.01",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,6.39,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
DF/USDT,MATURE,0,Downward,-1,-1.76,40,39.62,Bearish,-4.04,High Risk,Caution,0,-0.2,D,Underweight,Conservative Allocation,-2.025897643,"WATCHLIST: Reference return -4.0%, Safety 0.0/100, Risk: High Risk","Risk Reference Prices (Current: 0.00) | Lower Warning: 0.0, Lower Danger: 0.0, Upper Warning: 0.0, Upper Danger: 0.0",WATCHLIST,Speculative,Fragile,Speculative,Avoid / Too Fragile,Tactical Satellite Position,High Risk | Speculative | Fragile,10.5,Suitable only for high-risk tactical or speculative positioning. Current profile appears too fragile for normal allocation.
